customer_id,birthdate,gender,city,country,age,age_cateogry,segment
CUST15112,2/22/1983,Female,Paris,France,42,36-45,Medium Spenders
CUST15113,12/18/1997,Female,Berlin,Germany,27,26-35,High Spenders
CUST15114,6/19/1996,Female,Milan,Italy,28,26-35,Value Seekers
CUST15115,9/28/1993,Male,Stockholm,Sweden,31,26-35,Value Seekers
CUST15116,7/1/1980,Female,Vienna,Austria,44,36-45,Value Seekers
CUST15118,6/17/1995,Male,Stockholm,Sweden,29,26-35,Medium Spenders
CUST15119,1/4/1967,Other,Antwerp,Belgium,58,56-65,Value Seekers
CUST15121,10/22/1990,Female,Copenhagen,Denmark,34,26-35,Value Seekers
CUST15123,3/7/1988,Other,London,United Kingdom,37,36-45,High Spenders
CUST15124,7/12/2002,Other,Antwerp,Belgium,22,18-25,Loyal
CUST15125,7/14/1985,Female,Budapest,Hungary,39,36-45,Medium Spenders
CUST15126,7/7/2001,Male,London,United Kingdom,23,18-25,Medium Spenders
CUST15127,3/13/2003,Female,Berlin,Germany,22,18-25,Medium Spenders
CUST15128,12/22/1989,Male,Birmingham,United Kingdom,35,26-35,Value Seekers
CUST15129,10/21/1998,Male,Porto,Portugal,26,26-35,Value Seekers
CUST15130,3/25/1988,Male,Paris,France,37,36-45,Value Seekers
CUST15131,11/28/1989,Female,Paris,France,35,26-35,Value Seekers
CUST15132,10/30/1988,Male,Madrid,Spain,36,36-45,High Spenders
CUST15134,4/7/1989,Female,Naples,Italy,36,36-45,High Spenders
CUST15135,4/29/1972,Female,Naples,Italy,53,46-55,Loyal
CUST15136,7/29/1946,Male,Istanbul,Turkey,78,65+,High Spenders
CUST15137,9/28/2004,Male,London,United Kingdom,20,18-25,High Spenders
CUST15138,12/30/1967,Female,Geneva,Switzerland,57,56-65,Value Seekers
CUST15139,7/17/1989,Female,Aarhus,Denmark,35,26-35,High Spenders
CUST15140,7/23/2005,Male,Istanbul,Turkey,19,18-25,Loyal
CUST15141,9/29/1964,Other,Glasgow,United Kingdom,60,56-65,High Spenders
CUST15142,7/23/1989,Female,Barcelona,Spain,35,26-35,High Spenders
CUST15143,6/19/1978,Female,Zurich,Switzerland,46,46-55,High Spenders
CUST15144,7/6/2002,Female,Manchester,United Kingdom,22,18-25,Champions
CUST15145,12/30/2005,Male,Copenhagen,Denmark,19,18-25,Value Seekers
CUST15146,7/11/1970,Male,London,United Kingdom,54,46-55,Loyal
CUST15147,5/15/1967,Male,Manchester,United Kingdom,58,56-65,Value Seekers
CUST15148,7/5/2003,Female,Dublin,Ireland,21,18-25,Value Seekers
CUST15149,1/4/1972,Female,Warsaw,Poland,53,46-55,Value Seekers
CUST15150,7/9/1989,Female,London,United Kingdom,35,26-35,High Spenders
CUST15151,3/25/1984,Male,Ankara,Turkey,41,36-45,High Spenders
CUST15152,8/25/1970,Male,Berlin,Germany,54,46-55,Value Seekers
CUST15153,12/15/1981,Male,Istanbul,Turkey,43,36-45,Loyal
CUST15154,3/16/1980,Female,Milan,Italy,45,36-45,Value Seekers
CUST15155,2/3/1997,Female,Lisbon,Portugal,28,26-35,Medium Spenders
CUST15156,1/9/1968,Male,Manchester,United Kingdom,57,56-65,Newbies
CUST15158,1/18/1967,Female,Madrid,Spain,58,56-65,Loyal
CUST15159,3/25/1994,Other,Paris,France,31,26-35,High Spenders
CUST15161,1/12/1998,Male,Amsterdam,Netherlands,27,26-35,Value Seekers
CUST15162,6/19/1991,Female,Rome,Italy,33,26-35,Newbies
CUST15163,9/9/1985,Female,London,United Kingdom,39,36-45,Medium Spenders
CUST15165,3/3/2004,Female,Prague,Czech Republic,21,18-25,Medium Spenders
CUST15166,8/13/1990,Male,Manchester,United Kingdom,34,26-35,Newbies
CUST15167,2/10/2003,Female,Dublin,Ireland,22,18-25,Champions
CUST15168,10/16/1969,Male,Lisbon,Portugal,55,46-55,High Spenders
CUST15170,8/14/1981,Male,Istanbul,Turkey,43,36-45,Promising
CUST15171,6/25/1999,Male,London,United Kingdom,25,18-25,High Spenders
CUST15173,2/7/1982,Male,Vienna,Austria,43,36-45,Value Seekers
CUST15174,4/3/2000,Other,Geneva,Switzerland,25,18-25,High Spenders
CUST15175,8/16/1994,Female,Rome,Italy,30,26-35,Value Seekers
CUST15179,4/10/1971,Male,Glasgow,United Kingdom,54,46-55,Loyal
CUST15180,10/24/1994,Female,Lyon,France,30,26-35,Value Seekers
CUST15181,2/25/1992,Male,Madrid,Spain,33,26-35,Newbies
CUST15183,1/21/1987,Other,London,United Kingdom,38,36-45,High Spenders
CUST15184,3/17/1995,Female,Antwerp,Belgium,30,26-35,High Spenders
CUST15185,6/11/1991,Female,Rome,Italy,33,26-35,Newbies
CUST15187,8/21/1998,Male,Paris,France,26,26-35,Medium Spenders
CUST15188,12/13/1971,Male,Naples,Italy,53,46-55,Newbies
CUST15189,9/28/2004,Female,Cologne,Germany,20,18-25,High Spenders
CUST15190,2/16/2004,Male,Dublin,Ireland,21,18-25,Champions
CUST15191,7/8/1999,Male,Gdansk,Poland,25,18-25,High Spenders
CUST15192,2/12/1961,Female,London,United Kingdom,64,56-65,Value Seekers
CUST15193,4/9/2003,Female,Warsaw,Poland,22,18-25,Loyal
CUST15195,9/17/1986,Female,Manchester,United Kingdom,38,36-45,Newbies
CUST15196,6/7/2001,Female,Toulouse,France,23,18-25,Newbies
CUST15197,6/7/1974,Female,Munich,Germany,50,46-55,Value Seekers
CUST15198,11/1/1962,Female,Lyon,France,62,56-65,Loyal
CUST15199,9/13/2005,Female,London,United Kingdom,19,18-25,Loyal
CUST15200,5/25/1991,Female,Paris,France,33,26-35,Newbies
CUST15201,6/24/1996,Female,Lisbon,Portugal,28,26-35,Medium Spenders
CUST15202,10/13/1967,Female,Prague,Czech Republic,57,56-65,High Spenders
CUST15203,4/9/1982,Male,London,United Kingdom,43,36-45,Loyal
CUST15204,3/30/1984,Other,Milan,Italy,41,36-45,High Spenders
CUST15205,10/25/2006,Female,Amsterdam,Netherlands,18,18-25,High Spenders
CUST15206,10/29/1991,Female,Barcelona,Spain,33,26-35,High Spenders
CUST15207,6/25/1997,Female,Berlin,Germany,27,26-35,Loyal
CUST15208,5/18/1995,Male,Marseille,France,30,26-35,Loyal
CUST15209,1/8/1992,Other,Copenhagen,Denmark,33,26-35,Newbies
CUST15211,6/16/2002,Male,Paris,France,22,18-25,High Spenders
CUST15212,11/9/1979,Male,Munich,Germany,45,36-45,High Spenders
CUST15215,10/24/1999,Male,Geneva,Switzerland,25,18-25,Value Seekers
CUST15216,9/29/1973,Female,Cork,Ireland,51,46-55,One-Time High Spenders
CUST15217,10/6/1982,Male,Hamburg,Germany,42,36-45,Medium Spenders
CUST15218,4/8/1956,Male,London,United Kingdom,69,65+,Value Seekers
CUST15219,9/7/2003,Male,Glasgow,United Kingdom,21,18-25,Value Seekers
CUST15220,9/29/1968,Female,Berlin,Germany,56,56-65,Loyal
CUST15224,2/23/2005,Female,Berlin,Germany,20,18-25,High Spenders
CUST15225,5/3/2004,Male,Birmingham,United Kingdom,21,18-25,Value Seekers
CUST15227,1/4/1987,Female,London,United Kingdom,38,36-45,High Spenders
CUST15228,2/5/2003,Male,Paris,France,22,18-25,Newbies
CUST15229,7/8/1989,Male,Prague,Czech Republic,35,26-35,Value Seekers
CUST15231,12/18/1980,Female,Brno,Czech Republic,44,36-45,Value Seekers
CUST15232,7/7/1975,Female,Paris,France,49,46-55,Newbies
CUST15233,4/22/2005,Female,Graz,Austria,20,18-25,Occasional Shoppers
CUST15234,4/3/2003,Male,Istanbul,Turkey,22,18-25,Promising
CUST15235,11/30/2004,Male,Istanbul,Turkey,20,18-25,Medium Spenders
CUST15236,4/24/2001,Male,London,United Kingdom,24,18-25,Value Seekers
CUST15237,12/2/1966,Female,Marseille,France,58,56-65,Newbies
CUST15238,2/28/1983,Male,Stockholm,Sweden,42,36-45,High Spenders
CUST15239,11/20/1990,Male,Paris,France,34,26-35,High Spenders
CUST15240,12/13/1995,Other,Antwerp,Belgium,29,26-35,Medium Spenders
CUST15241,3/17/1998,Male,Turin,Italy,27,26-35,Medium Spenders
CUST15242,5/22/1986,Female,Munich,Germany,38,36-45,Medium Spenders
CUST15243,7/3/1987,Male,Paris,France,37,36-45,Value Seekers
CUST15244,11/7/1987,Female,Madrid,Spain,37,36-45,High Spenders
CUST15246,12/2/1996,Male,London,United Kingdom,28,26-35,High Spenders
CUST15247,12/14/1962,Male,Milan,Italy,62,56-65,High Spenders
CUST15248,12/1/1958,Female,Malmö,Sweden,66,65+,Loyal
CUST15251,2/1/1995,Female,Istanbul,Turkey,30,26-35,Value Seekers
CUST15252,4/9/1982,Female,Copenhagen,Denmark,43,36-45,Promising
CUST15253,3/19/1963,Female,Berlin,Germany,62,56-65,Value Seekers
CUST15254,1/21/2005,Male,Madrid,Spain,20,18-25,Value Seekers
CUST15255,11/11/2003,Male,Madrid,Spain,21,18-25,Medium Spenders
CUST15256,12/8/1977,Male,Krakow,Poland,47,46-55,Loyal
CUST15258,12/30/1980,Female,Dublin,Ireland,44,36-45,One-Time High Spenders
CUST15259,1/22/1980,Other,London,United Kingdom,45,36-45,Medium Spenders
CUST15260,2/21/1992,Female,Paris,France,33,26-35,Promising
CUST15261,6/24/1980,Male,Birmingham,United Kingdom,44,36-45,Value Seekers
CUST15262,3/10/1970,Male,Brussels,Belgium,55,46-55,High Spenders
CUST15263,10/17/2006,Female,Ankara,Turkey,18,18-25,Loyal
CUST15264,6/18/2004,Other,Zurich,Switzerland,20,18-25,Newbies
CUST15265,3/7/1985,Male,Rome,Italy,40,36-45,Value Seekers
CUST15266,6/26/1982,Female,London,United Kingdom,42,36-45,Newbies
CUST15267,6/20/1994,Female,Rotterdam,Netherlands,30,26-35,High Spenders
CUST15268,7/29/1992,Male,Istanbul,Turkey,32,26-35,Newbies
CUST15269,11/15/1990,Female,Berlin,Germany,34,26-35,Loyal
CUST15270,7/1/1998,Female,Naples,Italy,26,26-35,Value Seekers
CUST15271,7/15/1988,Female,Paris,France,36,36-45,Loyal
CUST15272,7/20/1993,Male,Seville,Spain,31,26-35,Loyal
CUST15273,6/21/1947,Other,Rome,Italy,77,65+,Medium Spenders
CUST15276,3/10/1970,Male,Brussels,Belgium,55,46-55,Occasional Shoppers
CUST15277,4/15/1962,Male,Manchester,United Kingdom,63,56-65,Value Seekers
CUST15279,4/15/1993,Female,Paris,France,32,26-35,Value Seekers
CUST15280,12/3/1954,Female,The Hague,Netherlands,70,65+,Value Seekers
CUST15281,11/29/1984,Female,London,United Kingdom,40,36-45,Promising
CUST15282,4/10/1973,Male,Prague,Czech Republic,52,46-55,Newbies
CUST15284,9/23/1999,Male,Glasgow,United Kingdom,25,18-25,High Spenders
CUST15285,11/5/2006,Female,Vienna,Austria,18,18-25,High Spenders
CUST15287,8/20/1993,Female,Lyon,France,31,26-35,High Spenders
CUST15288,12/26/1994,Male,Stockholm,Sweden,30,26-35,Promising
CUST15289,3/27/1998,Female,Manchester,United Kingdom,27,26-35,Loyal
CUST15290,8/23/1989,Female,Antwerp,Belgium,35,26-35,Value Seekers
CUST15291,9/21/2006,Male,Seville,Spain,18,18-25,High Spenders
CUST15292,9/30/1988,Female,London,United Kingdom,36,36-45,Occasional Shoppers
CUST15293,9/13/1992,Male,Ankara,Turkey,32,26-35,Value Seekers
CUST15294,8/2/1990,Female,Barcelona,Spain,34,26-35,One-Time High Spenders
CUST15295,9/6/1971,Female,Zurich,Switzerland,53,46-55,Newbies
CUST15298,12/30/1971,Female,Berlin,Germany,53,46-55,Loyal
CUST15299,3/16/1951,Female,Oslo,Norway,74,65+,Promising
CUST15300,5/11/1991,Female,Glasgow,United Kingdom,34,26-35,Promising
CUST15301,8/25/1994,Female,Paris,France,30,26-35,Value Seekers
CUST15302,10/9/1979,Female,Brussels,Belgium,45,36-45,Loyal
CUST15303,8/1/1980,Male,Istanbul,Turkey,44,36-45,Promising
CUST15304,9/24/1994,Male,Manchester,United Kingdom,30,26-35,Promising
CUST15305,6/10/1978,Male,Paris,France,46,46-55,Promising
CUST15306,2/19/1985,Female,Munich,Germany,40,36-45,High Spenders
CUST15307,3/14/1994,Male,The Hague,Netherlands,31,26-35,Occasional Shoppers
CUST15308,9/10/1974,Female,Prague,Czech Republic,50,46-55,High Spenders
CUST15309,10/11/1989,Male,Naples,Italy,35,26-35,High Spenders
CUST15310,1/21/1971,Other,Paris,France,54,46-55,Promising
CUST15311,7/10/1966,Male,Amsterdam,Netherlands,58,56-65,Value Seekers
CUST15312,12/28/1956,Male,Paris,France,68,65+,Value Seekers
CUST15313,6/7/1961,Male,Zurich,Switzerland,63,56-65,Newbies
CUST15314,9/12/2000,Female,Hamburg,Germany,24,18-25,Value Seekers
CUST15315,9/10/1995,Female,Lyon,France,29,26-35,Loyal
CUST15318,4/8/2006,Female,Geneva,Switzerland,19,18-25,Promising
CUST15319,11/20/1974,Male,Hamburg,Germany,50,46-55,High Spenders
CUST15320,3/2/1982,Female,Helsinki,Finland,43,36-45,Newbies
CUST15321,11/17/1999,Male,Milan,Italy,25,18-25,Value Seekers
CUST15322,11/5/2006,Other,Vienna,Austria,18,18-25,Value Seekers
CUST15323,12/9/2004,Male,Paris,France,20,18-25,Medium Spenders
CUST15324,10/21/1963,Other,Lyon,France,61,56-65,Occasional Shoppers
CUST15325,10/10/1964,Female,Geneva,Switzerland,60,56-65,Newbies
CUST15326,11/19/1980,Male,Rome,Italy,44,36-45,Newbies
CUST15327,12/26/1999,Female,Brussels,Belgium,25,18-25,Value Seekers
CUST15328,10/13/1997,Female,Lyon,France,27,26-35,Promising
CUST15329,10/25/1996,Other,Rome,Italy,28,26-35,High Spenders
CUST15330,10/22/1984,Female,London,United Kingdom,40,36-45,Medium Spenders
CUST15331,11/20/1961,Male,Warsaw,Poland,63,56-65,Loyal
CUST15332,12/3/1947,Male,Vienna,Austria,77,65+,Value Seekers
CUST15333,1/12/2004,Male,Lisbon,Portugal,21,18-25,Loyal
CUST15334,1/27/1999,Female,Izmir,Turkey,26,26-35,Value Seekers
CUST15337,9/12/1987,Female,Amsterdam,Netherlands,37,36-45,High Spenders
CUST15338,8/18/1999,Male,Vienna,Austria,25,18-25,High Spenders
CUST15339,2/25/1995,Female,Naples,Italy,30,26-35,Value Seekers
CUST15340,6/5/2005,Female,Izmir,Turkey,19,18-25,High Spenders
CUST15342,11/22/1978,Female,Paris,France,46,46-55,Medium Spenders
CUST15343,3/8/1999,Male,Milan,Italy,26,26-35,Value Seekers
CUST15344,6/26/2001,Male,Milan,Italy,23,18-25,Value Seekers
CUST15345,8/16/1992,Female,Berlin,Germany,32,26-35,Value Seekers
CUST15346,11/27/2000,Male,London,United Kingdom,24,18-25,High Spenders
CUST15347,4/5/2005,Male,Izmir,Turkey,20,18-25,High Spenders
CUST15348,1/19/1996,Female,Birmingham,United Kingdom,29,26-35,High Spenders
CUST15349,2/1/2003,Other,London,United Kingdom,22,18-25,Promising
CUST15350,10/24/2006,Male,London,United Kingdom,18,18-25,Medium Spenders
CUST15351,9/4/1972,Male,London,United Kingdom,52,46-55,High Spenders
CUST15353,5/29/2004,Female,Dublin,Ireland,20,18-25,High Spenders
CUST15354,12/10/1977,Female,Madrid,Spain,47,46-55,High Spenders
CUST15355,12/3/1994,Male,Milan,Italy,30,26-35,Value Seekers
CUST15357,3/23/1991,Female,Barcelona,Spain,34,26-35,Value Seekers
CUST15359,5/21/1982,Female,Glasgow,United Kingdom,42,36-45,Loyal
CUST15360,12/1/2002,Female,Amsterdam,Netherlands,22,18-25,Newbies
CUST15361,4/1/1968,Female,Hamburg,Germany,57,56-65,High Spenders
CUST15362,10/20/2005,Female,The Hague,Netherlands,19,18-25,Promising
CUST15363,11/27/1999,Female,Paris,France,25,18-25,Medium Spenders
CUST15364,9/30/1994,Female,Amsterdam,Netherlands,30,26-35,Loyal
CUST15365,1/16/1990,Male,Zurich,Switzerland,35,26-35,Value Seekers
CUST15368,7/9/1997,Female,Geneva,Switzerland,27,26-35,Medium Spenders
CUST15370,6/4/2002,Male,Berlin,Germany,22,18-25,Medium Spenders
CUST15371,5/29/2002,Female,London,United Kingdom,22,18-25,Newbies
CUST15373,5/13/1974,Male,Valencia,Spain,51,46-55,Value Seekers
CUST15375,5/4/1985,Male,London,United Kingdom,40,36-45,Newbies
CUST15376,4/3/1980,Female,Amsterdam,Netherlands,45,36-45,Value Seekers
CUST15377,4/12/1941,Female,Paris,France,84,65+,Loyal
CUST15378,11/5/1996,Male,Cologne,Germany,28,26-35,One-Time High Spenders
CUST15379,9/26/1994,Male,Bern,Switzerland,30,26-35,Medium Spenders
CUST15380,2/13/1995,Male,Paris,France,30,26-35,High Spenders
CUST15381,10/12/1979,Female,Gdansk,Poland,45,36-45,Value Seekers
CUST15382,12/3/1993,Male,Milan,Italy,31,26-35,High Spenders
CUST15383,11/12/2005,Male,Amsterdam,Netherlands,19,18-25,Loyal
CUST15384,2/17/1994,Female,Gdansk,Poland,31,26-35,Loyal
CUST15385,5/30/1989,Male,Paris,France,35,26-35,Medium Spenders
CUST15386,1/13/1992,Female,Vienna,Austria,33,26-35,Value Seekers
CUST15387,5/10/2004,Male,Stockholm,Sweden,21,18-25,Loyal
CUST15388,6/5/1968,Male,Barcelona,Spain,56,56-65,Occasional Shoppers
CUST15389,3/16/1977,Female,Milan,Italy,48,46-55,Value Seekers
CUST15390,1/17/1948,Female,Brussels,Belgium,77,65+,Newbies
CUST15391,12/22/1988,Male,London,United Kingdom,36,36-45,Value Seekers
CUST15393,8/31/1999,Female,Paris,France,25,18-25,One-Time High Spenders
CUST15394,4/11/1970,Female,Stockholm,Sweden,55,46-55,Loyal
CUST15395,1/14/1990,Male,Oslo,Norway,35,26-35,Medium Spenders
CUST15396,8/12/1994,Male,Munich,Germany,30,26-35,Loyal
CUST15397,2/1/1980,Female,Warsaw,Poland,45,36-45,High Spenders
CUST15398,8/29/1996,Female,Berlin,Germany,28,26-35,Champions
CUST15399,6/11/1992,Male,Vienna,Austria,32,26-35,High Spenders
CUST15401,11/7/1990,Male,Madrid,Spain,34,26-35,High Spenders
CUST15402,4/6/1992,Male,London,United Kingdom,33,26-35,Promising
CUST15403,8/2/1999,Other,London,United Kingdom,25,18-25,Promising
CUST15404,12/23/1992,Female,Berlin,Germany,32,26-35,High Spenders
CUST15405,9/14/1976,Female,Vienna,Austria,48,46-55,Value Seekers
CUST15406,10/8/1969,Female,Berlin,Germany,55,46-55,Loyal
CUST15407,12/28/1952,Female,Gdansk,Poland,72,65+,Value Seekers
CUST15408,10/13/2004,Male,Manchester,United Kingdom,20,18-25,High Spenders
CUST15409,11/24/1969,Female,Prague,Czech Republic,55,46-55,Value Seekers
CUST15410,12/16/2003,Male,Copenhagen,Denmark,21,18-25,High Spenders
CUST15411,9/10/2006,Female,Birmingham,United Kingdom,18,18-25,Loyal
CUST15412,5/14/1997,Female,Madrid,Spain,28,26-35,High Spenders
CUST15413,5/11/1980,Female,Lisbon,Portugal,45,36-45,Promising
CUST15415,4/24/1994,Female,Milan,Italy,31,26-35,Loyal
CUST15416,8/9/1968,Female,Manchester,United Kingdom,56,56-65,Promising
CUST15417,8/11/2006,Other,Istanbul,Turkey,18,18-25,High Spenders
CUST15418,9/25/1999,Male,Hamburg,Germany,25,18-25,Value Seekers
CUST15419,4/23/1990,Female,Berlin,Germany,35,26-35,Medium Spenders
CUST15420,6/15/1990,Male,Paris,France,34,26-35,Value Seekers
CUST15422,5/8/2004,Female,London,United Kingdom,21,18-25,Value Seekers
CUST15423,3/17/2000,Female,Warsaw,Poland,25,18-25,High Spenders
CUST15424,12/21/2005,Male,Milan,Italy,19,18-25,Promising
CUST15425,12/11/1999,Female,Gdansk,Poland,25,18-25,High Spenders
CUST15426,11/12/1993,Female,Manchester,United Kingdom,31,26-35,High Spenders
CUST15427,2/16/1967,Female,Warsaw,Poland,58,56-65,Loyal
CUST15428,8/3/1956,Male,Paris,France,68,65+,High Spenders
CUST15429,10/10/1996,Female,Berlin,Germany,28,26-35,Newbies
CUST15430,11/12/1990,Female,Manchester,United Kingdom,34,26-35,Loyal
CUST15431,9/5/1993,Other,Rotterdam,Netherlands,31,26-35,Promising
CUST15432,6/26/1990,Male,Hamburg,Germany,34,26-35,Newbies
CUST15433,1/20/1995,Male,Prague,Czech Republic,30,26-35,Newbies
CUST15434,9/8/2002,Female,Copenhagen,Denmark,22,18-25,High Spenders
CUST15435,8/28/1990,Male,Prague,Czech Republic,34,26-35,Newbies
CUST15436,5/4/2001,Female,Brussels,Belgium,24,18-25,Newbies
CUST15437,12/3/1989,Female,Marseille,France,35,26-35,Loyal
CUST15438,10/23/1989,Female,Birmingham,United Kingdom,35,26-35,Newbies
CUST15439,12/28/1995,Other,Rome,Italy,29,26-35,Value Seekers
CUST15440,9/28/1991,Male,Madrid,Spain,33,26-35,Medium Spenders
CUST15441,7/15/1994,Female,Manchester,United Kingdom,30,26-35,Value Seekers
CUST15442,9/10/1957,Male,Cologne,Germany,67,65+,Promising
CUST15443,8/24/1998,Female,Madrid,Spain,26,26-35,High Spenders
CUST15444,2/28/2005,Male,London,United Kingdom,20,18-25,Loyal
CUST15445,3/26/1998,Male,Krakow,Poland,27,26-35,Loyal
CUST15446,11/6/1994,Male,Berlin,Germany,30,26-35,Value Seekers
CUST15447,4/19/1992,Other,Vienna,Austria,33,26-35,Loyal
CUST15448,1/19/1956,Female,Barcelona,Spain,69,65+,Promising
CUST15449,1/29/1995,Male,Munich,Germany,30,26-35,Value Seekers
CUST15450,6/23/1997,Male,Ankara,Turkey,27,26-35,Medium Spenders
CUST15451,4/18/1990,Female,Milan,Italy,35,26-35,Value Seekers
CUST15452,7/21/2004,Other,Turin,Italy,20,18-25,Loyal
CUST15453,6/1/2006,Female,Madrid,Spain,18,18-25,Loyal
CUST15454,11/2/2001,Male,Barcelona,Spain,23,18-25,Medium Spenders
CUST15455,8/2/1992,Female,Rome,Italy,32,26-35,High Spenders
CUST15456,11/26/1994,Female,Paris,France,30,26-35,Promising
CUST15457,5/18/2005,Female,Warsaw,Poland,20,18-25,Medium Spenders
CUST15458,6/20/2002,Male,Valencia,Spain,22,18-25,Value Seekers
CUST15459,6/11/2000,Female,Hamburg,Germany,24,18-25,Loyal
CUST15460,7/9/1990,Female,Rome,Italy,34,26-35,Loyal
CUST15461,11/27/1998,Male,Milan,Italy,26,26-35,Value Seekers
CUST15462,11/20/1970,Male,Vienna,Austria,54,46-55,Loyal
CUST15463,10/18/1994,Male,Madrid,Spain,30,26-35,Value Seekers
CUST15464,9/2/1963,Female,Paris,France,61,56-65,Value Seekers
CUST15465,11/21/1996,Female,London,United Kingdom,28,26-35,Loyal
CUST15466,8/20/1961,Female,London,United Kingdom,63,56-65,Value Seekers
CUST15467,4/25/1985,Female,Istanbul,Turkey,40,36-45,Value Seekers
CUST15468,10/25/2006,Male,Valencia,Spain,18,18-25,Newbies
CUST15469,6/17/2003,Female,Gothenburg,Sweden,21,18-25,One-Time High Spenders
CUST15470,11/30/1998,Male,Warsaw,Poland,26,26-35,Promising
CUST15471,1/15/2006,Male,Munich,Germany,19,18-25,Occasional Shoppers
CUST15472,3/24/1992,Female,Birmingham,United Kingdom,33,26-35,Occasional Shoppers
CUST15473,7/25/1991,Female,Istanbul,Turkey,33,26-35,Occasional Shoppers
CUST15476,5/11/1989,Female,Istanbul,Turkey,36,36-45,Loyal
CUST15479,2/3/1993,Male,Berlin,Germany,32,26-35,High Spenders
CUST15480,3/24/2006,Other,Brussels,Belgium,19,18-25,Loyal
CUST15481,8/22/1959,Male,Munich,Germany,65,56-65,Occasional Shoppers
CUST15483,8/3/1966,Other,Manchester,United Kingdom,58,56-65,One-Time High Spenders
CUST15484,10/16/1985,Female,Zurich,Switzerland,39,36-45,High Spenders
CUST15485,2/3/1981,Female,London,United Kingdom,44,36-45,Loyal
CUST15486,7/30/1988,Male,Zurich,Switzerland,36,36-45,Loyal
CUST15487,2/16/2004,Male,Rome,Italy,21,18-25,Value Seekers
CUST15488,8/12/1972,Female,Ghent,Belgium,52,46-55,High Spenders
CUST15489,11/18/2004,Female,Berlin,Germany,20,18-25,Medium Spenders
